,date,Humi.x,dew.x,snow.x,Humi.y,dew.y,snow.y
43789,2017.12.30 20:00,90,0.4,,79.5,0.2,
43790,2017.12.30 21:00,92,0.6,,85,0.95,
43791,2017.12.30 22:00,92,0.6,,88.5,1.2,
43792,2017.12.30 23:00,92,0.2,,90,1.1,
43793,2017.12.30 3:00,83,-3.6,,88.5,-2.1,
43794,2017.12.30 4:00,83,-3.6,,88,-2.15,
43795,2017.12.30 5:00,81,-4,,87,-2.4,
43796,2017.12.30 6:00,81,-3.9,,87,-2.3,
43797,2017.12.30 7:00,79,-3.8,,85.5,-2.05,
43798,2017.12.30 8:00,78,-3.7,,84.5,-2.1,
43799,2017.12.30 9:00,76,-3.5,,83,-1.9,
43800,2017.12.31 0:00,95,0.1,0.2,94,1.2,0.2
43801,2017.12.31 1:00,95,-0.2,0.6,94,0.95,0.6
43802,2017.12.31 10:00,73,-4.7,1.1,74,-3.4,1.1
43803,2017.12.31 11:00,62,-5.6,1.1,64,-4.15,1.1
43804,2017.12.31 12:00,47,-8.7,1,52,-6.2,1
43805,2017.12.31 13:00,36,-11,0.7,39.5,-8.8,0.7
43806,2017.12.31 14:00,28,-13.7,,33.5,-10.55,
43807,2017.12.31 15:00,25,-15,,29,-12.4,
43808,2017.12.31 16:00,26,-14.9,,29.5,-12.5,
43809,2017.12.31 17:00,30,-14,,32,-12.55,
43810,2017.12.31 18:00,31,-14.5,,35,-12.7,
43811,2017.12.31 19:00,31,-15.1,,38.5,-12.6,
43812,2017.12.31 2:00,95,-0.3,1.2,95.5,1,1.2
43813,2017.12.31 20:00,32,-15.6,,42,-12.4,
43814,2017.12.31 21:00,35,-15.1,,46.5,-11.65,
43815,2017.12.31 22:00,36,-15.2,,49,-11.3,
43816,2017.12.31 23:00,40,-14.3,,53.5,-10.45,
43817,2017.12.31 3:00,91,-1,1.2,92.5,0.05,1.2
43818,2017.12.31 4:00,87,-2.1,1.2,90,-0.75,1.2
43819,2017.12.31 5:00,85,-3,1.2,87,-1.55,1.2
43820,2017.12.31 6:00,84,-3.6,1.2,85.5,-2.3,1.2
43821,2017.12.31 7:00,86,-3.8,1.2,88,-2.65,1.2
43822,2017.12.31 8:00,86,-4.1,1.2,87.5,-3.1,1.2
43823,2017.12.31 9:00,82,-4.5,1.2,85,-3.1,1.2
43824,2018.1.1 0:00,40,-14.9,,55,-10.9,
43825,2018.1.1 1:00,41,-14.7,,54,-11.2,
43826,2018.1.1 10:00,32,-16.1,,50.5,-11.15,
43827,2018.1.1 11:00,27,-16.7,,39,-11.9,
43828,2018.1.1 12:00,20,-19,,24.5,-16.05,
43829,2018.1.1 13:00,22,-17.2,,26.5,-14.5,
43830,2018.1.1 14:00,24,-15,,29,-12.5,
43831,2018.1.1 15:00,27,-14.2,,31,-11.8,
43832,2018.1.1 16:00,28,-13.7,,34,-10.95,
43833,2018.1.1 17:00,33,-12.8,,40,-9.9,
43834,2018.1.1 18:00,34,-13.3,,42,-10.2,
43835,2018.1.1 19:00,39,-12.4,,47.5,-9.6,
43836,2018.1.1 2:00,42,-14.7,,52.5,-11.8,
43837,2018.1.1 20:00,40,-12.2,,51.5,-9.3,
43838,2018.1.1 21:00,44,-11.6,,56,-8.8,
43839,2018.1.1 22:00,48,-10.9,,59.5,-8.5,
43840,2018.1.1 23:00,51,-10.4,,61.5,-8.45,
43841,2018.1.1 3:00,44,-14.4,,54,-11.6,
43842,2018.1.1 4:00,53,-12.3,,63,-9.9,
43843,2018.1.1 5:00,54,-12.3,,66,-9.75,
43844,2018.1.1 6:00,51,-13.1,,64,-10.7,
43845,2018.1.1 7:00,56,-12.1,,69,-9.8,
43846,2018.1.1 8:00,55,-12.6,,68.5,-10.15,
43847,2018.1.1 9:00,39,-16.2,,59.5,-11.65,
43848,2018.1.2 0:00,54,-9.8,,65.5,-7.9,
43849,2018.1.2 1:00,56,-9.7,,67.5,-7.8,
43850,2018.1.2 10:00,50,-10.5,,67.5,-7.5,
43851,2018.1.2 11:00,40,-12.3,,59,-7.8,
43852,2018.1.2 12:00,29,-15.1,,51.5,-8.85,
43853,2018.1.2 13:00,23,-17.4,,47,-9.25,
43854,2018.1.2 14:00,20,-18.9,,47,-9.55,
43855,2018.1.2 15:00,22,-17.9,,46.5,-9.25,
43856,2018.1.2 16:00,23,-17.6,,49.5,-9.15,
43857,2018.1.2 17:00,27,-16.5,,51.5,-9,
43858,2018.1.2 18:00,24,-18.9,,50,-10.85,
43859,2018.1.2 19:00,28,-17.5,,46,-11.85,
43860,2018.1.2 2:00,62,-8.6,,71.5,-7.35,
43861,2018.1.2 20:00,26,-18.9,,45.5,-12.75,
43862,2018.1.2 21:00,28,-18.6,,42,-13.7,
43863,2018.1.2 22:00,33,-17.4,,47,-12.8,
43864,2018.1.2 23:00,35,-17,,45.5,-13.15,
43865,2018.1.2 3:00,62,-8.7,,72.5,-7.4,
43866,2018.1.2 4:00,67,-7.9,,76,-7,
43867,2018.1.2 5:00,67,-8.3,,76.5,-7.3,
43868,2018.1.2 6:00,67,-8.4,,77.5,-7.15,
43869,2018.1.2 7:00,69,-8,,78.5,-7.05,
43870,2018.1.2 8:00,71,-7.9,,80,-7,
43871,2018.1.2 9:00,66,-8.5,,77,-7,
43872,2018.1.3 0:00,38,-16.5,,45.5,-13.15,
43873,2018.1.3 1:00,42,-15.9,,49.5,-12.65,
43874,2018.1.3 10:00,38,-17.6,,44,-14.45,
43875,2018.1.3 11:00,36,-17.3,,41,-14.35,
43876,2018.1.3 12:00,32,-17.7,,38,-14.3,
43877,2018.1.3 13:00,31,-17,,36,-13.8,
43878,2018.1.3 14:00,30,-16.8,,34.5,-13.5,
43879,2018.1.3 15:00,29,-16.9,,31,-14.45,
43880,2018.1.3 16:00,30,-15.9,,31.5,-14.1,
43881,2018.1.3 17:00,35,-15.3,,35,-14.35,
43882,2018.1.3 18:00,39,-15.1,,41,-13.7,
43883,2018.1.3 19:00,41,-15,,47,-12.9,
43884,2018.1.3 2:00,43,-16.1,,51,-12.7,
43885,2018.1.3 20:00,44,-14.3,,51.5,-12.2,
43886,2018.1.3 21:00,47,-13.9,,54.5,-12,
43887,2018.1.3 22:00,53,-13.3,,58.5,-11.5,
43888,2018.1.3 23:00,54,-13.7,,60,-11.45,
43889,2018.1.3 3:00,45,-16.1,,53,-12.55,
43890,2018.1.3 4:00,45,-16.1,,51.5,-13.1,
43891,2018.1.3 5:00,47,-15.8,,52.5,-13.35,
43892,2018.1.3 6:00,48,-15.9,,51.5,-14.25,
43893,2018.1.3 7:00,48,-16,,51,-14.75,
43894,2018.1.3 8:00,49,-15.9,,55,-13.95,
43895,2018.1.3 9:00,44,-17,,51,-14.35,
43896,2018.1.4 0:00,54,-14.1,,61.5,-11.5,
43897,2018.1.4 1:00,56,-14.2,,63.5,-11.4,
43898,2018.1.4 10:00,43,-16.9,,50.5,-14.1,
43899,2018.1.4 11:00,40,-16,,43.5,-14.4,
43900,2018.1.4 12:00,33,-16.9,,38,-14.75,
43901,2018.1.4 13:00,32,-16.5,,36,-14.75,
43902,2018.1.4 14:00,32,-15.4,,37.5,-13.45,
43903,2018.1.4 15:00,31,-16.2,,35,-14.4,
43904,2018.1.4 16:00,34,-15.2,,37.5,-13.65,
43905,2018.1.4 17:00,37,-14.8,,40,-13.35,
43906,2018.1.4 18:00,38,-14.9,,41,-13.5,
43907,2018.1.4 19:00,39,-14.7,,42.5,-13.25,
43908,2018.1.4 2:00,57,-14.3,,64.5,-11.4,
43909,2018.1.4 20:00,39,-14.8,,43,-13.15,
43910,2018.1.4 21:00,41,-14.5,,45.5,-12.8,
43911,2018.1.4 22:00,46,-13.5,,49,-12.1,
43912,2018.1.4 23:00,48,-13.4,,50,-12.1,
43913,2018.1.4 3:00,54,-15.1,,64.5,-11.5,
43914,2018.1.4 4:00,55,-15,,64.5,-11.7,
43915,2018.1.4 5:00,49,-16.4,,62,-12.4,
43916,2018.1.4 6:00,47,-16.9,,60.5,-12.95,
43917,2018.1.4 7:00,51,-16.4,,60,-13.4,
43918,2018.1.4 8:00,55,-16,,61.5,-13.5,
43919,2018.1.4 9:00,48,-17,,57,-14,
43920,2018.1.5 0:00,52,-13,,52.5,-11.9,
43921,2018.1.5 1:00,51,-13.6,,53,-12.1,
43922,2018.1.5 10:00,50,-12.2,,53.5,-10.6,
43923,2018.1.5 11:00,45,-11.1,,46.5,-10.55,
43924,2018.1.5 12:00,45,-10.8,,44.5,-10.15,
43925,2018.1.5 13:00,43,-10.2,,44,-9.05,
43926,2018.1.5 14:00,41,-10.4,,41.5,-9.2,
43927,2018.1.5 15:00,34,-12.6,,39.5,-9.8,
43928,2018.1.5 16:00,34,-13.1,,40,-10.05,
43929,2018.1.5 17:00,45,-11,,48,-8.95,
43930,2018.1.5 18:00,44,-12.4,,50.5,-9.5,
43931,2018.1.5 19:00,49,-11.7,,55,-9.2,
43932,2018.1.5 2:00,52,-13.6,,54.5,-11.95,
43933,2018.1.5 20:00,51,-12.1,,58.5,-9.4,
43934,2018.1.5 21:00,53,-11.7,,61,-9.2,
43935,2018.1.5 22:00,53,-12,,62.5,-9,
43936,2018.1.5 23:00,50,-12.5,,61.5,-9.25,
43937,2018.1.5 3:00,56,-12.9,,56,-11.75,
43938,2018.1.5 4:00,55,-12.7,,56.5,-11.55,
43939,2018.1.5 5:00,55,-12.7,,57,-11.35,
43940,2018.1.5 6:00,54,-12.9,,56.5,-11.55,
43941,2018.1.5 7:00,53,-13.4,,55.5,-11.9,
43942,2018.1.5 8:00,51,-13.8,,57,-11.65,
43943,2018.1.5 9:00,49,-13.8,,56.5,-11.25,
43944,2018.1.6 0:00,52,-12.7,,63,-9.45,
43945,2018.1.6 1:00,54,-12.7,,65.5,-9.2,
43946,2018.1.6 10:00,39,-15.4,,57,-10.2,
43947,2018.1.6 11:00,35,-15.1,,47,-10.6,
43948,2018.1.6 12:00,35,-13.6,,44,-9.9,
43949,2018.1.6 13:00,28,-15.6,,37,-11.3,
43950,2018.1.6 14:00,29,-14.3,,36.5,-10.55,
43951,2018.1.6 15:00,27,-14.8,,34.5,-10.7,
43952,2018.1.6 16:00,27,-14.4,,35,-10.6,
43953,2018.1.6 17:00,31,-14.1,,38.5,-10.65,
43954,2018.1.6 18:00,37,-13.5,,42,-11,
43955,2018.1.6 19:00,37,-14,,44.5,-11.15,
43956,2018.1.6 2:00,56,-12.9,,65.5,-9.3,
43957,2018.1.6 20:00,41,-13.6,,48,-10.95,
43958,2018.1.6 21:00,47,-12.2,,54,-9.95,
43959,2018.1.6 22:00,47,-12.3,,55.5,-10.05,
43960,2018.1.6 23:00,50,-12.1,,58,-10.05,
43961,2018.1.6 3:00,56,-13,,67,-9.5,
43962,2018.1.6 4:00,61,-12.2,,71.5,-9.15,
43963,2018.1.6 5:00,64,-11.8,,72.5,-9.05,
43964,2018.1.6 6:00,67,-11.6,,73.5,-9.35,
43965,2018.1.6 7:00,65,-12,,74,-9.4,
43966,2018.1.6 8:00,62,-12.5,,73,-9.8,
43967,2018.1.6 9:00,49,-14.8,,66,-10.65,
43968,2018.1.7 0:00,48,-13.2,,58.5,-10.55,
43969,2018.1.7 1:00,51,-12.5,,61,-10.15,
43970,2018.1.7 10:00,40,-13.6,,61.5,-9.9,
43971,2018.1.7 11:00,35,-13.2,,56,-9.45,
43972,2018.1.7 12:00,34,-13,,51.5,-9.55,
43973,2018.1.7 13:00,34,-12.7,,49,-9.45,
43974,2018.1.7 14:00,32,-13,,46,-9.5,
43975,2018.1.7 15:00,31,-12.7,,43.5,-9.25,
43976,2018.1.7 16:00,32,-12.4,,44,-9,
43977,2018.1.7 17:00,33,-12.3,,45,-8.95,
43978,2018.1.7 18:00,34,-12.4,,46,-9,
43979,2018.1.7 19:00,35,-12.2,,47,-8.85,
43980,2018.1.7 2:00,53,-12.5,,64,-10.2,
43981,2018.1.7 20:00,38,-11.4,,48.5,-8.5,
43982,2018.1.7 21:00,39,-11.2,,50,-8.25,
43983,2018.1.7 22:00,40,-11,,50,-8.2,
43984,2018.1.7 23:00,39,-11.3,,51.5,-7.95,
43985,2018.1.7 3:00,56,-12.2,,67,-10,
43986,2018.1.7 4:00,60,-11.6,,70,-9.85,
43987,2018.1.7 5:00,58,-12.5,,70,-10.4,
43988,2018.1.7 6:00,52,-13.8,,68.5,-11,
43989,2018.1.7 7:00,58,-12.5,,72,-10.4,
43990,2018.1.7 8:00,53,-13.4,,71,-10.75,
43991,2018.1.7 9:00,49,-12.9,,69,-9.95,
43992,2018.1.8 0:00,42,-10.5,,52.5,-7.65,
43993,2018.1.8 1:00,42,-10.5,,52.5,-7.65,
43994,2018.1.8 10:00,43,-9.9,,68,-5.2,2.1
43995,2018.1.8 11:00,37,-11.4,,63.5,-5.85,2.9
43996,2018.1.8 12:00,33,-12,,60,-6,2.1
43997,2018.1.8 13:00,32,-12.1,,60,-6,0.9
43998,2018.1.8 14:00,31,-12.1,,60.5,-5.7,0.2
43999,2018.1.8 15:00,33,-10.9,,61.5,-4.95,
44000,2018.1.8 16:00,36,-10.2,,62,-4.7,
44001,2018.1.8 17:00,50,-6.7,,68,-3.3,
44002,2018.1.8 18:00,70,-3.3,,78.5,-1.6,
44003,2018.1.8 19:00,88,-0.8,0.5,87.5,-0.4,0.5
44004,2018.1.8 2:00,42,-10.6,,52,-7.75,
44005,2018.1.8 20:00,89,-0.6,1,90,-0.2,1
44006,2018.1.8 21:00,77,-2.8,1,83.5,-1.15,1
44007,2018.1.8 22:00,68,-5.1,1,73.5,-3.2,1
44008,2018.1.8 23:00,62,-6.9,1,71.5,-4.25,0.6
44009,2018.1.8 3:00,43,-10.2,,52.5,-7.55,
44010,2018.1.8 4:00,43,-10.2,,54.5,-7.1,
44011,2018.1.8 5:00,42,-10.6,,55,-7.1,
44012,2018.1.8 6:00,45,-9.8,,56,-6.9,
44013,2018.1.8 7:00,44,-10.1,,54.5,-7.15,
44014,2018.1.8 8:00,45,-9.9,,62,-6.15,
44015,2018.1.8 9:00,47,-9.2,,68.5,-5.15,1
44016,2018.1.9 0:00,67,-6.5,1,79,-3.9,1.65
44017,2018.1.9 1:00,69,-6.8,1,80,-4.3,2.3
44018,2018.1.9 10:00,57,-12,0.5,62.5,-9.4,2.35
44019,2018.1.9 11:00,51,-12.5,0.5,58,-9.45,2.25
44020,2018.1.9 12:00,45,-13,0.4,59.5,-8.9,2.1
44021,2018.1.9 13:00,45,-12.9,0.3,63.5,-8.4,2.15
44022,2018.1.9 14:00,45,-12.1,0.2,63.5,-7.75,2.2
44023,2018.1.9 15:00,51,-11.1,,57.5,-8.3,3.5
44024,2018.1.9 16:00,56,-9.9,,66,-6.8,2.9
44025,2018.1.9 17:00,66,-8.3,,68.5,-6.7,2.9
44026,2018.1.9 18:00,58,-10.8,,66,-8,2.9
44027,2018.1.9 19:00,57,-11.7,,66.5,-8.65,2.8
44028,2018.1.9 2:00,66,-8.3,1,74.5,-5.9,2.65
44029,2018.1.9 20:00,59,-11.6,,71.5,-8.05,2.8
44030,2018.1.9 21:00,59,-11.6,,73,-7.8,2.7
44031,2018.1.9 22:00,67,-9.4,,78.5,-6.45,2.9
44032,2018.1.9 23:00,80,-7.8,0.2,87,-5.4,2.55
44033,2018.1.9 3:00,67,-8.6,0.9,73.5,-6.45,2.7
44034,2018.1.9 4:00,59,-11.1,0.9,74.5,-7.15,3
44035,2018.1.9 5:00,48,-14.4,0.9,66.5,-9.25,3.15
44036,2018.1.9 6:00,52,-13.9,0.9,70,-9,3.2
44037,2018.1.9 7:00,57,-13,0.8,68.5,-9.65,2.95
44038,2018.1.9 8:00,64,-11.7,0.7,72,-9.05,2.8
44039,2018.1.9 9:00,61,-12.3,0.6,68,-9.4,2.45
44040,2018.1.10 0:00,82,-7.7,0.5,88.5,-5.05,2.8
44041,2018.1.10 1:00,75,-9.3,0.8,83,-5.85,3.2
44042,2018.1.10 10:00,53,-14.8,0.6,56.5,-12.9,3.55
44043,2018.1.10 11:00,49,-15.3,0.5,51,-13.4,3.35
44044,2018.1.10 12:00,44,-15.9,0.5,49,-13.05,3.25
44045,2018.1.10 13:00,43,-15.7,0.4,52,-12.4,3.05
44046,2018.1.10 14:00,37,-17.7,0.3,55,-12.55,2.9
44047,2018.1.10 15:00,33,-19,0.3,54,-13.15,2.9
44048,2018.1.10 16:00,30,-20.2,0.2,55.5,-13.65,3
44049,2018.1.10 17:00,34,-19.8,,57.5,-13.75,6.1
44050,2018.1.10 18:00,32,-21.6,,55.5,-15.1,6.3
44051,2018.1.10 19:00,35,-21.2,,54.5,-15.65,6.3
44052,2018.1.10 2:00,72,-9.9,0.8,83,-6.1,3.75
44053,2018.1.10 20:00,41,-19.7,,58.5,-15.15,6.3
44054,2018.1.10 21:00,47,-18.6,,64,-14.7,6.2
44055,2018.1.10 22:00,51,-17.9,,67.5,-14.2,6
44056,2018.1.10 23:00,53,-17.9,,69,-14.35,6
44057,2018.1.10 3:00,70,-10.6,0.8,81.5,-6.7,4.3
44058,2018.1.10 4:00,72,-10.8,0.8,79,-8.15,4.35
44059,2018.1.10 5:00,75,-10.9,0.8,81.5,-8.5,4
44060,2018.1.10 6:00,74,-11.5,0.8,81,-8.7,4
44061,2018.1.10 7:00,70,-12.5,0.7,77,-10.2,3.85
44062,2018.1.10 8:00,67,-12.9,0.7,76,-11,3.75
44063,2018.1.10 9:00,62,-13.7,0.7,69,-11.55,3.65
44064,2018.1.11 0:00,54,-17.8,,68.5,-14.5,6.1
44065,2018.1.11 1:00,55,-17.9,,69,-15,6
44066,2018.1.11 10:00,46,-20.4,,62,-15.9,5.5
44067,2018.1.11 11:00,41,-20.9,,55,-16.5,5.1
44068,2018.1.11 12:00,40,-19.8,,52,-16.1,4.9
44069,2018.1.11 13:00,41,-19.5,,53,-15.3,4.7
44070,2018.1.11 14:00,38,-19.3,,48,-15.95,4.5
44071,2018.1.11 15:00,42,-18.9,,55,-14.95,4.4
44072,2018.1.11 16:00,39,-19.7,,50,-16,4.4
44073,2018.1.11 17:00,43,-19.6,,53,-16.15,4.3
44074,2018.1.11 18:00,43,-20.6,,53.5,-17.1,4.3
44075,2018.1.11 19:00,44,-20.7,,55,-17.4,4.3
44076,2018.1.11 2:00,57,-17.7,,69.5,-15.3,6
44077,2018.1.11 20:00,49,-20.1,,58.5,-16.85,4.3
44078,2018.1.11 21:00,51,-20.4,,61,-16.95,4.3
44079,2018.1.11 22:00,52,-20.7,,62,-17.1,4.3
44080,2018.1.11 23:00,51,-21.2,,62,-17.45,4.3
44081,2018.1.11 3:00,59,-17.6,,72,-15.5,5.9
44082,2018.1.11 4:00,57,-18.3,,70,-16,5.9
44083,2018.1.11 5:00,61,-17.9,,73,-15.8,5.9
44084,2018.1.11 6:00,61,-18,,74.5,-15.7,5.8
44085,2018.1.11 7:00,59,-18.6,,74,-16,5.7
44086,2018.1.11 8:00,61,-18.5,,75.5,-16,5.6
44087,2018.1.11 9:00,53,-19.6,,70.5,-15.9,5.6
44088,2018.1.12 0:00,49,-22,,62,-17.8,4.3
44089,2018.1.12 1:00,47,-22.6,,64.5,-17.8,4.3
44090,2018.1.12 10:00,37,-24.6,,50,-20,4.4
44091,2018.1.12 11:00,31,-25,,45,-19.85,4.4
44092,2018.1.12 12:00,27,-25.1,,39,-20.35,4.3
44093,2018.1.12 13:00,29,-23.1,,38.5,-19.15,4.3
44094,2018.1.12 14:00,28,-22.6,,38.5,-18.45,4.2
44095,2018.1.12 15:00,26,-22.8,,36.5,-18.55,4.1
44096,2018.1.12 16:00,21,-24.6,,33.5,-19.45,4.1
44097,2018.1.12 17:00,22,-24.7,,34,-19.95,4
44098,2018.1.12 18:00,28,-22.9,,38,-19.2,4
44099,2018.1.12 19:00,32,-22,,42.5,-18.35,4
44100,2018.1.12 2:00,43,-23.7,,62,-18.85,4.4
44101,2018.1.12 20:00,31,-22.1,,43.5,-18.2,4
44102,2018.1.12 21:00,33,-20.9,,47,-16.9,4
44103,2018.1.12 22:00,39,-18.5,,49.5,-15.65,4
44104,2018.1.12 23:00,36,-19.3,,48,-16.05,4
44105,2018.1.12 3:00,45,-23.4,,63.5,-18.85,4.5
44106,2018.1.12 4:00,45,-23.6,,62.5,-19.1,4.4
44107,2018.1.12 5:00,45,-23.9,,61.5,-19.6,4.4
44108,2018.1.12 6:00,45,-24.2,,60,-19.95,4.4
44109,2018.1.12 7:00,45,-24.4,,60,-20.55,4.4
44110,2018.1.12 8:00,44,-24.6,,60,-20.65,4.4
44111,2018.1.12 9:00,40,-25.5,,55,-20.9,4.4
44112,2018.1.13 0:00,39,-18.2,,48.5,-15.65,4
44113,2018.1.13 1:00,45,-16.4,,55,-14.05,4
44114,2018.1.13 10:00,72,-9.7,0.6,76.5,-8.1,2.75
44115,2018.1.13 11:00,70,-9.4,0.6,73,-7.35,2.6
44116,2018.1.13 12:00,66,-9.1,0.4,67.5,-6.85,2.4
44117,2018.1.13 13:00,62,-8.7,,62,-6.5,3.9
44118,2018.1.13 14:00,62,-8.1,,60,-6.05,3.4
44119,2018.1.13 15:00,62,-7.8,,59,-5.9,2.5
44120,2018.1.13 16:00,63,-7.3,,59,-5.65,2.1
44121,2018.1.13 17:00,68,-6.5,,62.5,-5.6,2
44122,2018.1.13 18:00,73,-6.7,,70,-5.5,1.9
44123,2018.1.13 19:00,76,-6.9,,76.5,-5.1,1.9
44124,2018.1.13 2:00,40,-17.8,,54.5,-14.4,4
44125,2018.1.13 20:00,78,-7.1,,79,-5.45,1.8
44126,2018.1.13 21:00,79,-7.2,,81,-5.7,1.8
44127,2018.1.13 22:00,81,-7,,83.5,-5.6,1.8
44128,2018.1.13 23:00,81,-7.1,,85,-5.8,1.8
44129,2018.1.13 3:00,42,-17.3,,56,-14,4
44130,2018.1.13 4:00,46,-16.1,,62,-12.75,4
44131,2018.1.13 5:00,51,-14.8,,68,-11.65,4.2
44132,2018.1.13 6:00,59,-13.1,,72.5,-10.6,4.5
44133,2018.1.13 7:00,68,-11.4,,77.5,-9.7,4.6
44134,2018.1.13 8:00,72,-10.7,0.2,79.5,-9.3,2.55
44135,2018.1.13 9:00,76,-9.8,0.4,81,-8.55,2.8
44136,2018.1.14 0:00,81,-7.1,,85.5,-6.1,1.8
44137,2018.1.14 1:00,79,-6.8,,85.5,-6,1.8
44138,2018.1.14 10:00,72,-6.4,,80.5,-5.4,1.8
44139,2018.1.14 11:00,64,-6.4,,70,-4.95,1.7
44140,2018.1.14 12:00,58,-6.1,,61.5,-5.15,1.5
44141,2018.1.14 13:00,52,-5.9,,55.5,-4.75,1.3
44142,2018.1.14 14:00,53,-5,,53.5,-4.2,0.8
44143,2018.1.14 15:00,50,-4.9,,53.5,-2.9,0
44144,2018.1.14 16:00,49,-4.5,,54.5,-2.8,
44145,2018.1.14 17:00,51,-4.7,,56.5,-2.9,
44146,2018.1.14 18:00,53,-4.6,,60,-3,
44147,2018.1.14 19:00,54,-4.5,,64,-3,
44148,2018.1.14 2:00,78,-6.7,,85,-6.2,1.8
44149,2018.1.14 20:00,55,-4.7,,66.5,-3.25,
44150,2018.1.14 21:00,58,-4.3,,69,-3.05,
44151,2018.1.14 22:00,60,-4.2,,70,-2.9,
44152,2018.1.14 23:00,60,-4.3,,71,-2.8,
44153,2018.1.14 3:00,78,-6.8,,85.5,-6.4,1.8
44154,2018.1.14 4:00,79,-7.1,,86.5,-6.8,1.8
44155,2018.1.14 5:00,79,-7.3,,86.5,-7.15,1.8
44156,2018.1.14 6:00,79,-7.4,,86.5,-7.35,1.8
44157,2018.1.14 7:00,80,-7.3,,87.5,-7.6,1.8
44158,2018.1.14 8:00,79,-6.9,,86.5,-7.45,1.8
44159,2018.1.14 9:00,77,-6.8,,85,-6.95,1.8
44160,2018.1.15 0:00,60,-4,,71.5,-2.75,
44161,2018.1.15 1:00,62,-3.5,,72.5,-2.5,
44162,2018.1.15 10:00,82,1.3,,80.5,2.85,
44163,2018.1.15 11:00,75,0.6,,75.5,2.2,
44164,2018.1.15 12:00,64,-0.1,,65,1.7,
44165,2018.1.15 13:00,61,-0.8,,59,0.9,
44166,2018.1.15 14:00,52,-2.1,,53,-0.2,
44167,2018.1.15 15:00,38,-6,,47,-2.15,
44168,2018.1.15 16:00,37,-6.2,,47.5,-2,
44169,2018.1.15 17:00,40,-6.1,,50,-2.1,
44170,2018.1.15 18:00,44,-6,,54,-2.65,
44171,2018.1.15 19:00,53,-4.3,,61,-2,
44172,2018.1.15 2:00,65,-2.3,,74.5,-1.65,
44173,2018.1.15 20:00,58,-3.8,,65,-1.75,
44174,2018.1.15 21:00,59,-3.8,,66.5,-1.9,
44175,2018.1.15 22:00,61,-3.8,,70,-1.85,
44176,2018.1.15 23:00,63,-3.9,,71.5,-2.05,
44177,2018.1.15 3:00,70,-0.6,,76.5,-0.65,
44178,2018.1.15 4:00,73,0.4,,78,-0.1,
44179,2018.1.15 5:00,76,1.1,,80.5,0.6,
44180,2018.1.15 6:00,83,2.2,,85,1.3,
44181,2018.1.15 7:00,87,2.4,,86.5,2.65,
44182,2018.1.15 8:00,85,1.7,,86,2.45,
44183,2018.1.15 9:00,86,1.7,,85.5,2.8,
44184,2018.1.16 0:00,67,-3.6,,76,-1.85,
44185,2018.1.16 1:00,64,-4.8,,75.5,-2.55,
44186,2018.1.16 10:00,60,-4.3,,75,-1.45,
44187,2018.1.16 11:00,57,-3.8,,70,-0.95,
44188,2018.1.16 12:00,52,-3.8,,64,-0.95,
44189,2018.1.16 13:00,47,-4.6,,59.5,-1.5,
44190,2018.1.16 14:00,43,-5.2,,57,-1.65,
44191,2018.1.16 15:00,40,-6.3,,53.5,-2.35,
44192,2018.1.16 16:00,50,-3.8,,58,-1.35,
44193,2018.1.16 17:00,58,-2.4,,68,0.1,
44194,2018.1.16 18:00,59,-2.4,,74.5,0.6,
44195,2018.1.16 19:00,57,-3.2,,74.5,0,
44196,2018.1.16 2:00,72,-3.9,,80.5,-2.3,
44197,2018.1.16 20:00,58,-3,,75,0,
44198,2018.1.16 21:00,56,-3.7,,75.5,-0.3,
44199,2018.1.16 22:00,57,-3.7,,76,-0.35,
44200,2018.1.16 23:00,60,-3.1,,78.5,0.05,
44201,2018.1.16 3:00,70,-4.5,,80.5,-2.65,
44202,2018.1.16 4:00,65,-5,,77.5,-2.9,
44203,2018.1.16 5:00,64,-4.9,,78,-2.75,
44204,2018.1.16 6:00,69,-3.8,,80.5,-2,
44205,2018.1.16 7:00,69,-3.9,,80.5,-1.9,
44206,2018.1.16 8:00,68,-4,,80,-1.85,
44207,2018.1.16 9:00,65,-3.9,,78,-1.8,
44208,2018.1.17 0:00,62,-3.1,,80,0.1,
44209,2018.1.17 1:00,64,-2.8,,80.5,0.1,
44210,2018.1.17 10:00,58,-3.2,,77.5,-0.1,
44211,2018.1.17 11:00,51,-3.3,,73.5,-0.15,
44212,2018.1.17 12:00,51,-1.4,,73,1.05,
44213,2018.1.17 13:00,54,-0.7,,72,1.4,
44214,2018.1.17 14:00,54,-1,,71,1.3,
44215,2018.1.17 15:00,49,-1.6,,70,1.3,
44216,2018.1.17 16:00,54,-0.4,,71.5,1.95,
44217,2018.1.17 17:00,57,-0.7,,72.5,1.65,
44218,2018.1.17 18:00,62,-1.5,,76,1.3,
44219,2018.1.17 19:00,68,-1.1,,79,1.35,
44220,2018.1.17 2:00,65,-2.8,,81,0.1,
44221,2018.1.17 20:00,72,-1,,81.5,1.3,
44222,2018.1.17 21:00,74,-1,,83.5,1.25,
44223,2018.1.17 22:00,74,-1.3,,85,1.05,
44224,2018.1.17 23:00,74,-1.4,,83.5,1,
44225,2018.1.17 3:00,67,-2.5,,82.5,0.35,
44226,2018.1.17 4:00,68,-2.3,,83,0.45,
44227,2018.1.17 5:00,66,-2.8,,82,0.1,
